vendor_id,evidence_family,evidence_strength,family_weight,context_adjustment,adjusted_strength,explanation
V0193,cooccurrence,1.0,1.0,0.62,0.62,3 shared tenders; 36.35x expected contextual co-occurrence
V0144,price,0.25,0.9,1.0,0.25,"tender T02490 has unusually tight bid separation; robust z=-1.05, relative spread=0.0858"
V0020,price,0.25,0.9,1.0,0.25,"tender T02490 has unusually tight bid separation; robust z=-1.05, relative spread=0.0858"
V0182,price,0.25,0.9,1.0,0.25,"tender T02499 has unusually tight bid separation; robust z=-4.05, relative spread=0.2306"
V0483,price,0.25,0.9,1.0,0.25,"tender T02499 has unusually tight bid separation; robust z=-4.05, relative spread=0.2306"
V0051,price,0.25,0.9,1.0,0.25,"tender T02499 has unusually tight bid separation; robust z=-4.05, relative spread=0.2306"
V0340,price,0.25,0.9,1.0,0.25,"tender T02499 has unusually tight bid separation; robust z=-4.05, relative spread=0.2306"
V0377,price,0.25,0.9,1.0,0.25,"tender T02499 has unusually tight bid separation; robust z=-4.05, relative spread=0.2306"
V0263,price,0.25,0.9,1.0,0.25,"tender T02499 has unusually tight bid separation; robust z=-4.05, relative spread=0.2306"
V0418,price,0.13095238095238107,0.9,1.0,0.13095238095238107,"tender T00039 has unusually tight bid separation; robust z=-3.22, relative spread=0.1891"
V0478,price,0.13095238095238107,0.9,1.0,0.13095238095238107,"tender T00039 has unusually tight bid separation; robust z=-3.22, relative spread=0.1891"
V0537,price,0.13095238095238107,0.9,1.0,0.13095238095238107,"tender T00039 has unusually tight bid separation; robust z=-3.22, relative spread=0.1891"
V0251,price,0.13095238095238107,0.9,1.0,0.13095238095238107,"tender T00039 has unusually tight bid separation; robust z=-3.22, relative spread=0.1891"
V0429,price,0.13095238095238107,0.9,1.0,0.13095238095238107,"tender T00039 has unusually tight bid separation; robust z=-3.22, relative spread=0.1891"
V0410,price,0.13095238095238107,0.9,1.0,0.13095238095238107,"tender T00039 has unusually tight bid separation; robust z=-3.22, relative spread=0.1891"
V0054,price,0.13095238095238107,0.9,1.0,0.13095238095238107,"tender T00039 has unusually tight bid separation; robust z=-3.22, relative spread=0.1891"
V0289,price,0.13095238095238107,0.9,1.0,0.13095238095238107,"tender T00039 has unusually tight bid separation; robust z=-3.22, relative spread=0.1891"
V0197,price,0.12903225806451593,0.9,1.0,0.12903225806451593,"tender T01591 has unusually tight bid separation; robust z=-1.43, relative spread=0.1533"
V0088,price,0.12903225806451593,0.9,1.0,0.12903225806451593,"tender T01591 has unusually tight bid separation; robust z=-1.43, relative spread=0.1533"
V0188,price,0.12903225806451593,0.9,1.0,0.12903225806451593,"tender T01591 has unusually tight bid separation; robust z=-1.43, relative spread=0.1533"
V0003,price,0.12903225806451593,0.9,1.0,0.12903225806451593,"tender T01591 has unusually tight bid separation; robust z=-1.43, relative spread=0.1533"
V0488,price,0.12903225806451593,0.9,1.0,0.12903225806451593,"tender T01591 has unusually tight bid separation; robust z=-1.43, relative spread=0.1533"
V0419,price,0.12903225806451593,0.9,1.0,0.12903225806451593,"tender T01591 has unusually tight bid separation; robust z=-1.43, relative spread=0.1533"
V0304,price,0.12903225806451593,0.9,1.0,0.12903225806451593,"tender T01591 has unusually tight bid separation; robust z=-1.43, relative spread=0.1533"
V0433,price,0.12903225806451593,0.9,1.0,0.12903225806451593,"tender T01591 has unusually tight bid separation; robust z=-1.43, relative spread=0.1533"
V0488,price,0.12704918032786897,0.9,1.0,0.12704918032786897,"tender T00430 has unusually tight bid separation; robust z=-1.10, relative spread=0.1433"
V0489,price,0.12704918032786897,0.9,1.0,0.12704918032786897,"tender T00430 has unusually tight bid separation; robust z=-1.10, relative spread=0.1433"
V0455,price,0.12704918032786897,0.9,1.0,0.12704918032786897,"tender T00430 has unusually tight bid separation; robust z=-1.10, relative spread=0.1433"
V0003,price,0.12704918032786897,0.9,1.0,0.12704918032786897,"tender T00430 has unusually tight bid separation; robust z=-1.10, relative spread=0.1433"
V0472,price,0.12704918032786897,0.9,1.0,0.12704918032786897,"tender T00430 has unusually tight bid separation; robust z=-1.10, relative spread=0.1433"
V0059,price,0.12704918032786897,0.9,1.0,0.12704918032786897,"tender T00430 has unusually tight bid separation; robust z=-1.10, relative spread=0.1433"
V0317,price,0.12704918032786897,0.9,1.0,0.12704918032786897,"tender T00430 has unusually tight bid separation; robust z=-1.10, relative spread=0.1433"
V0161,price,0.12704918032786897,0.9,1.0,0.12704918032786897,"tender T00430 has unusually tight bid separation; robust z=-1.10, relative spread=0.1433"
V0047,price,0.16803278688524606,0.9,1.0,0.16803278688524606,"tender T01869 has unusually tight bid separation; robust z=-1.21, relative spread=0.1481"
V0218,price,0.16803278688524606,0.9,1.0,0.16803278688524606,"tender T01869 has unusually tight bid separation; robust z=-1.21, relative spread=0.1481"
V0360,price,0.16803278688524606,0.9,1.0,0.16803278688524606,"tender T01869 has unusually tight bid separation; robust z=-1.21, relative spread=0.1481"
V0182,price,0.16803278688524606,0.9,1.0,0.16803278688524606,"tender T01869 has unusually tight bid separation; robust z=-1.21, relative spread=0.1481"
V0197,price,0.16803278688524606,0.9,1.0,0.16803278688524606,"tender T01869 has unusually tight bid separation; robust z=-1.21, relative spread=0.1481"
V0005,price,0.16803278688524606,0.9,1.0,0.16803278688524606,"tender T01869 has unusually tight bid separation; robust z=-1.21, relative spread=0.1481"
V0433,price,0.16803278688524606,0.9,1.0,0.16803278688524606,"tender T01869 has unusually tight bid separation; robust z=-1.21, relative spread=0.1481"
V0054,price,0.1652542372881355,0.9,1.0,0.1652542372881355,"tender T00337 has unusually tight bid separation; robust z=-1.57, relative spread=0.1849"
V0271,price,0.1652542372881355,0.9,1.0,0.1652542372881355,"tender T00337 has unusually tight bid separation; robust z=-1.57, relative spread=0.1849"
V0028,price,0.1652542372881355,0.9,1.0,0.1652542372881355,"tender T00337 has unusually tight bid separation; robust z=-1.57, relative spread=0.1849"
V0483,price,0.1652542372881355,0.9,1.0,0.1652542372881355,"tender T00337 has unusually tight bid separation; robust z=-1.57, relative spread=0.1849"
V0212,price,0.1652542372881355,0.9,1.0,0.1652542372881355,"tender T00337 has unusually tight bid separation; robust z=-1.57, relative spread=0.1849"
V0185,price,0.1652542372881355,0.9,1.0,0.1652542372881355,"tender T00337 has unusually tight bid separation; robust z=-1.57, relative spread=0.1849"
V0415,price,0.1652542372881355,0.9,1.0,0.1652542372881355,"tender T00337 has unusually tight bid separation; robust z=-1.57, relative spread=0.1849"
V0535,price,0.16379310344827594,0.9,1.0,0.16379310344827594,"tender T00655 has unusually tight bid separation; robust z=-1.19, relative spread=0.1689"
V0469,price,0.16379310344827594,0.9,1.0,0.16379310344827594,"tender T00655 has unusually tight bid separation; robust z=-1.19, relative spread=0.1689"
V0136,price,0.16379310344827594,0.9,1.0,0.16379310344827594,"tender T00655 has unusually tight bid separation; robust z=-1.19, relative spread=0.1689"
V0431,price,0.16379310344827594,0.9,1.0,0.16379310344827594,"tender T00655 has unusually tight bid separation; robust z=-1.19, relative spread=0.1689"
V0149,price,0.16379310344827594,0.9,1.0,0.16379310344827594,"tender T00655 has unusually tight bid separation; robust z=-1.19, relative spread=0.1689"
V0529,price,0.16379310344827594,0.9,1.0,0.16379310344827594,"tender T00655 has unusually tight bid separation; robust z=-1.19, relative spread=0.1689"
V0395,price,0.16379310344827594,0.9,1.0,0.16379310344827594,"tender T00655 has unusually tight bid separation; robust z=-1.19, relative spread=0.1689"
V0342,price,0.11328124999999997,0.9,1.0,0.11328124999999997,"tender T01984 has unusually tight bid separation; robust z=-2.15, relative spread=0.1941"
V0531,price,0.11328124999999997,0.9,1.0,0.11328124999999997,"tender T01984 has unusually tight bid separation; robust z=-2.15, relative spread=0.1941"
V0421,price,0.11328124999999997,0.9,1.0,0.11328124999999997,"tender T01984 has unusually tight bid separation; robust z=-2.15, relative spread=0.1941"
V0205,price,0.11328124999999997,0.9,1.0,0.11328124999999997,"tender T01984 has unusually tight bid separation; robust z=-2.15, relative spread=0.1941"
V0069,price,0.11328124999999997,0.9,1.0,0.11328124999999997,"tender T01984 has unusually tight bid separation; robust z=-2.15, relative spread=0.1941"
V0435,price,0.11328124999999997,0.9,1.0,0.11328124999999997,"tender T01984 has unusually tight bid separation; robust z=-2.15, relative spread=0.1941"
V0042,price,0.11328124999999997,0.9,1.0,0.11328124999999997,"tender T01984 has unusually tight bid separation; robust z=-2.15, relative spread=0.1941"
V0043,price,0.11328124999999997,0.9,1.0,0.11328124999999997,"tender T01984 has unusually tight bid separation; robust z=-2.15, relative spread=0.1941"
V0307,price,0.11111111111111102,0.9,1.0,0.11111111111111102,"tender T01286 has unusually tight bid separation; robust z=-2.09, relative spread=0.1384"
V0050,price,0.11111111111111102,0.9,1.0,0.11111111111111102,"tender T01286 has unusually tight bid separation; robust z=-2.09, relative spread=0.1384"
V0481,price,0.11111111111111102,0.9,1.0,0.11111111111111102,"tender T01286 has unusually tight bid separation; robust z=-2.09, relative spread=0.1384"
V0025,price,0.11111111111111102,0.9,1.0,0.11111111111111102,"tender T01286 has unusually tight bid separation; robust z=-2.09, relative spread=0.1384"
V0184,price,0.11111111111111102,0.9,1.0,0.11111111111111102,"tender T01286 has unusually tight bid separation; robust z=-2.09, relative spread=0.1384"
V0041,price,0.11111111111111102,0.9,1.0,0.11111111111111102,"tender T01286 has unusually tight bid separation; robust z=-2.09, relative spread=0.1384"
V0355,price,0.11111111111111102,0.9,1.0,0.11111111111111102,"tender T01286 has unusually tight bid separation; robust z=-2.09, relative spread=0.1384"
V0144,price,0.11111111111111102,0.9,1.0,0.11111111111111102,"tender T01286 has unusually tight bid separation; robust z=-2.09, relative spread=0.1384"
V0363,price,0.10849056603773585,0.9,1.0,0.10849056603773585,"tender T00497 has unusually tight bid separation; robust z=-2.03, relative spread=0.2142"
V0284,price,0.10849056603773585,0.9,1.0,0.10849056603773585,"tender T00497 has unusually tight bid separation; robust z=-2.03, relative spread=0.2142"
V0298,price,0.10849056603773585,0.9,1.0,0.10849056603773585,"tender T00497 has unusually tight bid separation; robust z=-2.03, relative spread=0.2142"
V0014,price,0.10849056603773585,0.9,1.0,0.10849056603773585,"tender T00497 has unusually tight bid separation; robust z=-2.03, relative spread=0.2142"
V0046,price,0.10849056603773585,0.9,1.0,0.10849056603773585,"tender T00497 has unusually tight bid separation; robust z=-2.03, relative spread=0.2142"
V0198,price,0.10849056603773585,0.9,1.0,0.10849056603773585,"tender T00497 has unusually tight bid separation; robust z=-2.03, relative spread=0.2142"
V0117,price,0.10849056603773585,0.9,1.0,0.10849056603773585,"tender T00497 has unusually tight bid separation; robust z=-2.03, relative spread=0.2142"
V0411,price,0.10849056603773585,0.9,1.0,0.10849056603773585,"tender T00497 has unusually tight bid separation; robust z=-2.03, relative spread=0.2142"
V0030,price,0.10849056603773585,0.9,1.0,0.10849056603773585,"tender T02417 has unusually tight bid separation; robust z=-1.57, relative spread=0.1681"
V0233,price,0.10849056603773585,0.9,1.0,0.10849056603773585,"tender T02417 has unusually tight bid separation; robust z=-1.57, relative spread=0.1681"
V0035,price,0.10849056603773585,0.9,1.0,0.10849056603773585,"tender T02417 has unusually tight bid separation; robust z=-1.57, relative spread=0.1681"
V0456,price,0.10849056603773585,0.9,1.0,0.10849056603773585,"tender T02417 has unusually tight bid separation; robust z=-1.57, relative spread=0.1681"
V0502,price,0.10849056603773585,0.9,1.0,0.10849056603773585,"tender T02417 has unusually tight bid separation; robust z=-1.57, relative spread=0.1681"
V0308,price,0.10849056603773585,0.9,1.0,0.10849056603773585,"tender T02417 has unusually tight bid separation; robust z=-1.57, relative spread=0.1681"
V0384,price,0.10849056603773585,0.9,1.0,0.10849056603773585,"tender T02417 has unusually tight bid separation; robust z=-1.57, relative spread=0.1681"
V0403,price,0.10849056603773585,0.9,1.0,0.10849056603773585,"tender T02417 has unusually tight bid separation; robust z=-1.57, relative spread=0.1681"
V0468,price,0.10714285714285707,0.9,1.0,0.10714285714285707,"tender T01315 has unusually tight bid separation; robust z=-1.69, relative spread=0.1892"
V0515,price,0.10714285714285707,0.9,1.0,0.10714285714285707,"tender T01315 has unusually tight bid separation; robust z=-1.69, relative spread=0.1892"
V0548,price,0.10714285714285707,0.9,1.0,0.10714285714285707,"tender T01315 has unusually tight bid separation; robust z=-1.69, relative spread=0.1892"
V0198,price,0.10714285714285707,0.9,1.0,0.10714285714285707,"tender T01315 has unusually tight bid separation; robust z=-1.69, relative spread=0.1892"
V0219,price,0.10714285714285707,0.9,1.0,0.10714285714285707,"tender T01315 has unusually tight bid separation; robust z=-1.69, relative spread=0.1892"
V0207,price,0.10714285714285707,0.9,1.0,0.10714285714285707,"tender T01315 has unusually tight bid separation; robust z=-1.69, relative spread=0.1892"
V0039,price,0.10714285714285707,0.9,1.0,0.10714285714285707,"tender T01315 has unusually tight bid separation; robust z=-1.69, relative spread=0.1892"
V0103,price,0.10714285714285707,0.9,1.0,0.10714285714285707,"tender T01315 has unusually tight bid separation; robust z=-1.69, relative spread=0.1892"
V0092,price,0.10714285714285707,0.9,1.0,0.10714285714285707,"tender T02369 has unusually tight bid separation; robust z=-1.45, relative spread=0.1730"
V0002,price,0.10714285714285707,0.9,1.0,0.10714285714285707,"tender T02369 has unusually tight bid separation; robust z=-1.45, relative spread=0.1730"
V0379,price,0.10714285714285707,0.9,1.0,0.10714285714285707,"tender T02369 has unusually tight bid separation; robust z=-1.45, relative spread=0.1730"
V0127,price,0.10714285714285707,0.9,1.0,0.10714285714285707,"tender T02369 has unusually tight bid separation; robust z=-1.45, relative spread=0.1730"
V0319,price,0.10714285714285707,0.9,1.0,0.10714285714285707,"tender T02369 has unusually tight bid separation; robust z=-1.45, relative spread=0.1730"
V0132,price,0.10714285714285707,0.9,1.0,0.10714285714285707,"tender T02369 has unusually tight bid separation; robust z=-1.45, relative spread=0.1730"
V0211,price,0.10714285714285707,0.9,1.0,0.10714285714285707,"tender T02369 has unusually tight bid separation; robust z=-1.45, relative spread=0.1730"
V0310,price,0.10714285714285707,0.9,1.0,0.10714285714285707,"tender T02369 has unusually tight bid separation; robust z=-1.45, relative spread=0.1730"
V0315,price,0.1029411764705879,0.9,1.0,0.1029411764705879,"tender T00650 has unusually tight bid separation; robust z=-1.66, relative spread=0.1657"
V0178,price,0.1029411764705879,0.9,1.0,0.1029411764705879,"tender T00650 has unusually tight bid separation; robust z=-1.66, relative spread=0.1657"
V0258,price,0.1029411764705879,0.9,1.0,0.1029411764705879,"tender T00650 has unusually tight bid separation; robust z=-1.66, relative spread=0.1657"
V0295,price,0.1029411764705879,0.9,1.0,0.1029411764705879,"tender T00650 has unusually tight bid separation; robust z=-1.66, relative spread=0.1657"
V0025,price,0.1029411764705879,0.9,1.0,0.1029411764705879,"tender T00650 has unusually tight bid separation; robust z=-1.66, relative spread=0.1657"
V0277,price,0.1029411764705879,0.9,1.0,0.1029411764705879,"tender T00650 has unusually tight bid separation; robust z=-1.66, relative spread=0.1657"
V0383,price,0.1029411764705879,0.9,1.0,0.1029411764705879,"tender T00650 has unusually tight bid separation; robust z=-1.66, relative spread=0.1657"
V0035,price,0.1029411764705879,0.9,1.0,0.1029411764705879,"tender T00650 has unusually tight bid separation; robust z=-1.66, relative spread=0.1657"
V0281,price,0.2142857142857144,0.9,1.0,0.2142857142857144,"tender T00648 has unusually tight bid separation; robust z=-1.89, relative spread=0.1980"
V0322,price,0.2142857142857144,0.9,1.0,0.2142857142857144,"tender T00648 has unusually tight bid separation; robust z=-1.89, relative spread=0.1980"
